"id","statecode","stshcode","statecrscode","nationalcrscode","course_desc","course_sdesc","course_ldescr","course_cat_type","course_cat_type_name","course_subcatcode","course_subcat_name","course_catcode","course_catname","course_level_type","course_level_type_value","course_length","course_length_value","available_course_credit","available_course_credit_value","graduation_requirement","course_level","course_level_value","cet_course","cet_course_value","state_off_in_grade","county_off_in_grade","max_gpa_unweighted","max_gpa_unweighted_value","max_gpa_weighted","max_gpa_weighted_value","course_url","course_prerequisites","course_prerequisite_value","course_code","course_perquisitestext","course_blocked","rs_code","course_type","course_type_value","course_datasource","course_teacherattribute","equivalent_courses","include_in_gpa","series_of_courses","mandatory","mandatory_value","is_fine_arts","course_sced_code","eoc_applicable","eoc_applicable_value","waeoc_final_grade","credit_per_semester","max_semesters","offered_gradeto","grading_pattern","course_flg","cclstrids","jobids","crusr","crdate","cripaddress","modusr","moddate","modipaddress","sts"
1580,12,FL,"8500380","",Fabric Construction/Level 2,FABR CONSTRUCTION,The purpose of this course is to prepare students to understand the use and care of fabrics and textiles; to construct a project; to explore employment opportunities in clothing and textiles; and to sew for fun and/or profit. Plan for approximately $25.00 for materials and supplies.,"1151",Career Tech Electives,354,CTE-General Programs,204,"CTE-Arts, Audio Visul technology and  Communication Career Cluster",1069,Regular,1077,Semester,"1131","0.50",1084,1096,Regular,"1149",Yes,"9,10,11,12","9,10,11,12","1136","4.00","1136","4.00","","1142",No,"",None,N,1580,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1581,12,FL,"8260300","",Fundamentals of A/V and Print  Technology,"FUND OF A/V,PRINT TE","","1151",Career Tech Electives,354,CTE-General Programs,204,"CTE-Arts, Audio Visul technology and  Communication Career Cluster",1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,1581,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1582,12,FL,"8260400","",Fundamentals of Telecommunications,FUND OF TELECOMM,"","1151",Career Tech Electives,354,CTE-General Programs,204,"CTE-Arts, Audio Visul technology and  Communication Career Cluster",1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,1582,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1583,12,FL,"8260500","",Fundamentals of Visual and Performing  Arts,FUND OF VIS & PA,"","1151",Career Tech Electives,354,CTE-General Programs,204,"CTE-Arts, Audio Visul technology and  Communication Career Cluster",1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,1583,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1584,12,FL,"8209350","","Introduction to Arts, A/V Technology  and Communication","INTRO ARTS, A/V","","1151",Career Tech Electives,354,CTE-General Programs,204,"CTE-Arts, Audio Visul technology and  Communication Career Cluster",1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,1584,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1585,12,FL,"8209360","","Introduction to Arts, A/V Technology  and Communication/Career Planning","INTRO ARTS, A/V & CP","","1151",Career Tech Electives,354,CTE-General Programs,204,"CTE-Arts, Audio Visul technology and  Communication Career Cluster",1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,1585,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1586,12,FL,"8301100","",Business Management and Analysis,BUS MGMT & ANALYSIS,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1586,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1590,12,FL,"8301110","",Management and Human Resources/Level 3,MGMT & HUMAN RESOURC,"This course explores the reach and impact of managing people, one of the most important resources of an organization.  Students are required to perform higher level strategic thinking.  Topics include; management policy development, evaluating organizational effectiveness, sourcing and recruitment, hiring and retention planning, employee training, performance appraisals, compensation and benefit programs, maintaining working conditions and providing a safe working environment.","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","11,12","1136","4.00","1137","4.50","","1141",Yes,"8215120",Business and Entrepreneurial Principles and Legal Aspects of Business,N,1590,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1591,12,FL,"8301120","",Business Analysis/ Level 3,BUSINESS ANALYSIS,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,1591,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1593,12,FL,"8215200","",Business Supervision and Management,BUSINESS SUPV & MGMT,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1593,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1596,12,FL,"8215130","",Legal Aspects of Business/Level 3,LEG ASPECTS BUSINESS,"This course provides an introduction to the legal aspects of business. Topics include business law concepts, forms of business ownership, insurance awareness, governmental regulations, management functions, human resources management issues and career development.  The use of computers is an integral part of this program.","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","9,10,11,12","1136","4.00","1137","4.50","","1141",Yes,"8207310",Computing for College and Careers or Introduction to Information Technology ,N,1596,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1597,12,FL,"8215140","",Business Supervision 1/Level 2,BUSINESS SUPV 1,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1597,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1598,12,FL,"8215150","",Business Supervision 2/Level 2,BUSINESS SUPV 2,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1598,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1599,12,FL,"8215160","",Business Supervision 3/Level 2,BUSINESS SUPV 3,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1599,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1600,12,FL,"8217100","",Promotional Enterprise,PROMOTIONAL ENT,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1600,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1602,12,FL,"8217110","",Custom Promotional Layout Design/  Level 2,CUS PROMO LAYOUT DSN,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1084,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1602,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1603,12,FL,"8217120","",Promotional Design Management/Level 2,PROMO DESIGN MGMT,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1603,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1604,12,FL,"8217130","",Custom Promotional Sales and  Distribution Management/Level 2,CUS PROMO S&D MGMT,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1084,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1604,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1605,12,FL,"8217140","",Promotional Business Management and  Supervision 1/Level 2,PROMO BUS MGMT&SUPR1,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1605,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1606,12,FL,"8217150","",Promotional Business Management and  Supervision 2/Level 2,PROMO BUS MGMT&SUPR2,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1606,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1607,12,FL,"8217160","",Legal Aspects of Promotional Industry  Ownership/Level 2,LEG ASP OF PROMO IND,"","1151",Career Tech Electives,355,CTE-Management career Path (Bapa),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1607,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1608,12,FL,"8302100","",Accounting Applications,ACCOUNTING APPS,"","1151",Career Tech Electives,356,CTE-Business financial Management Career Path (Bapb),205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1608,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1611,12,FL,"8203320","",Accounting Applications 2/Level 3,ACCOUNTING APPS 2,"This course is designed to continue the study of accounting principles.  The content includes voucher systems, cash receipts, petty cash, payroll records, and internal control systems.  The use of computers is required.","1151",Career Tech Electives,356,CTE-Business financial Management Career Path (Bapb),205,CTE-Business management & Administrative Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","10,11,12","1136","4.00","1137","4.50","","1141",Yes,"8203310",Accounting Applications 1,N,1611,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1612,12,FL,"8203330","",Accounting Applications 3/Level 3,ACCOUNTING APPS 3,"This course continues the study of accounting principles and applies those principles to various entities.  The content includes methods for determining the cost of merchandise inventory, general ledger account analysis, and the aging process.  The use of computers is required.","1151",Career Tech Electives,356,CTE-Business financial Management Career Path (Bapb),205,CTE-Business management & Administrative Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","10,11,12","1136","4.00","1137","4.50","","1141",Yes,"8203320",Accounting Applications 2,N,1612,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1613,12,FL,"8216100","",International Business,INTERNATIONAL BUS,"","1151",Career Tech Electives,357,CTE-Business analysis Career Path (Bapd),205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1613,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1616,12,FL,"8216110","",International Business Systems/Level 2,INTL BUSINESS SYSTEM,"","1151",Career Tech Electives,357,CTE-Business analysis Career Path (Bapd),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1616,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1617,12,FL,"8216120","",International Finance and Law/Level 3,INTL FIN & LAW,"","1151",Career Tech Electives,357,CTE-Business analysis Career Path (Bapd),205,CTE-Business management & Administrative Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,1617,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1619,12,FL,"8200300","",Electronic Business Enterprise,ELEC BUSINESS ENTERP,"","1151",Career Tech Electives,358,CTE-Marketing &Communications Career Path (Bape),205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1619,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1621,12,FL,"8200340","",Introduction to E-Commerce/Level 2,INTRO TO E-COMMERCE,"","1151",Career Tech Electives,358,CTE-Marketing &Communications Career Path (Bape),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1084,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1621,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1622,12,FL,"8200350","",E-Commerce Entrepreneur/Level 2,E-COMMERCE INTERP,"","1151",Career Tech Electives,358,CTE-Marketing &Communications Career Path (Bape),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1622,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1623,12,FL,"8200360","",E-Commerce Systems Analysis and  Design/Level 2,E-COM SYS ANL & DSN,"","1151",Career Tech Electives,358,CTE-Marketing &Communications Career Path (Bape),205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1623,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1624,12,FL,"8212500","",Administrative Office Specialist,ADMIN OFFICE SPEC,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1624,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1626,12,FL,"8212110","",Administrative Office Technology 1/  Level 2,ADM OFFICE TECH 1,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1626,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1629,12,FL,"8212410","",Administrative Office Technology 2/  Level 2,ADM OFFICE TECH 2,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1629,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1630,12,FL,"8212420","",Administrative Office Technology 3/  Level 2,ADM OFFICE TECH 3,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1630,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1631,12,FL,"8212160","",Business Software Applications 2/  Level 2,BUSINESS SOFTWARE 2,"The course is designed to use technology to produce high quality employment portfolios, research job opportunities, and compile and disseminate job-seeking documents. ","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","11,12","1136","4.00","1136","4.00","","1141",Yes,"8212120",Business Software Applications  1,N,1631,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1632,12,FL,"8200200","",Court Reporting,COURT REPORTING,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,1632,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1634,12,FL,"8200230","",Court Reporting 1/Level 2  COURT REPORT TECH 1,COURT REPORTING 1,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1634,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1635,12,FL,"8200240","",Court Reporting 2/Level 2  COURT REPORT TECH 2,COURT REPORTING 2,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1635,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
1636,12,FL,"8200250","",Court Reporting 3/Level 2  COURT REPORT TECH 3,COURT REPORTING 3,"","1151",Career Tech Electives,359,CTE-Administrative & Information Support Career Path,205,CTE-Business management & Administrative Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,1636,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
